TransactionID,Amount,Time,UserID,Location,Merchant,Class
16962,145.32,82268,1213,FL,eBay,0
16963,134.68,28353,1155,CA,Walmart,0
16964,108.42,48531,1529,CA,eBay,0
16965,175.61,1658,1854,FL,Costco,0
16966,115.65,25150,1616,CA,Amazon,0
16967,76.36,13315,1158,WA,Target,0
16968,27.04,18203,1040,TX,Costco,0
16969,136.21,38649,1801,CA,Amazon,0
16970,64.14,39423,1504,NY,Target,0
16971,34.93,63617,1518,CA,Amazon,0
16972,161.92,20392,1004,WA,Walmart,0
16973,119.31,6043,1020,WA,Amazon,0
16974,277,16867,1645,WA,Amazon,0
16975,18.09,357,1940,CA,Walmart,0
16976,104.75,45440,1631,TX,Amazon,0
16977,28,24829,1241,NY,Target,0
16978,233.91,41794,1930,TX,Amazon,0
16979,10.48,33958,1105,CA,Amazon,0
16980,106.76,30408,1342,TX,Walmart,0
16981,156.58,26279,1642,FL,Target,0
16982,43.84,29467,1416,NY,Walmart,0
16983,308.21,55131,1037,FL,Amazon,0
16984,190.2,41452,1598,FL,Walmart,0
16985,34.9,68945,1335,TX,Walmart,0
16986,0.76,76855,1472,FL,Amazon,0
16987,35.19,26696,1112,NY,Amazon,0
16988,33.03,63612,1250,FL,Costco,0
16989,220.7,27578,1911,CA,Amazon,1
16990,341.49,1908,1344,NY,Amazon,0
16991,7.3,69182,1873,CA,Costco,0
16992,63.73,56867,1070,CA,Target,0
16993,79.48,79368,1263,WA,Costco,0
16994,9.75,84297,1898,WA,Walmart,0
16995,47.4,11586,1580,CA,Costco,0
16996,38.14,20720,1383,FL,Costco,0
16997,76.8,70940,1766,CA,Target,0
16998,108.23,1625,1786,CA,eBay,0
16999,121.57,38186,1390,WA,Target,0
17000,14.71,37154,1597,TX,Costco,0
17001,167.64,71890,1729,TX,Walmart,0
17002,113.49,34157,1561,TX,Walmart,0
17003,219.89,55061,1472,CA,eBay,0
17004,59.66,17871,1510,CA,Amazon,0
17005,224.33,55653,1133,FL,Costco,0
17006,200.82,9108,1388,WA,Amazon,0
17007,57.7,75869,1741,CA,Walmart,0
17008,47.99,83806,1060,NY,Amazon,0
17009,270.03,34984,1763,NY,Target,0
17010,125.58,83240,1741,WA,Target,0
17011,263.45,81840,1469,NY,eBay,0
17012,159.44,63478,1350,NY,Amazon,0
17013,93.98,24290,1057,WA,eBay,0
17014,12.31,14433,1917,CA,Target,0
17015,34.46,69981,1184,CA,Target,0
17016,346.87,37599,1202,FL,eBay,0
17017,38.48,10818,1031,CA,Target,0
17018,9.79,6984,1656,NY,Amazon,0
17019,122.95,41360,1953,NY,Costco,0
17020,132.43,66286,1168,FL,Costco,0
17021,33.61,5594,1021,WA,Target,0
17022,35.34,62260,1847,NY,Costco,0
17023,63.28,79266,1809,CA,Costco,0
17024,2.2,7171,1078,CA,Costco,0
17025,155.74,85605,1135,CA,Target,0
17026,38.14,50570,1301,NY,Costco,0
17027,192.25,52923,1687,TX,eBay,0
17028,162.27,62405,1882,NY,eBay,0
17029,108.29,62653,1386,NY,Costco,0
17030,39.29,10210,1588,TX,Walmart,0
17031,72.63,59380,1541,TX,Walmart,0
17032,58.85,42605,1283,CA,eBay,0
17033,41.38,74541,1328,CA,eBay,0
17034,188.48,30825,1459,CA,Costco,0
17035,66.07,81241,1152,NY,Target,0
17036,178.81,33791,1932,WA,eBay,0
17037,11.12,75237,1724,FL,Costco,0
17038,15.2,80202,1690,WA,eBay,0
17039,378.63,70775,1806,TX,eBay,0
17040,88.62,81748,1486,NY,Costco,0
17041,71.29,84266,1594,NY,Costco,0
17042,74.06,66391,1711,FL,Amazon,0
17043,24.24,74894,1997,WA,Target,0
17044,126.83,50817,1834,TX,Amazon,0
17045,8.86,69574,1981,FL,Amazon,0
17046,85.17,42932,1640,NY,Amazon,0
17047,84.58,63404,1805,FL,Amazon,0
17048,245.56,20071,1947,CA,Amazon,0
17049,74.69,83036,1190,WA,eBay,0
17050,14.74,44328,1051,TX,Amazon,0
17051,85.04,53694,1594,CA,Costco,0
17052,9.58,733,1340,WA,Target,0
17053,22.79,61127,1699,CA,Walmart,0
17054,3.16,35689,1524,FL,Walmart,0
17055,72.01,44289,1730,TX,eBay,0
17056,8.83,78345,1016,FL,Amazon,0
17057,63.37,13686,1241,FL,Costco,0
17058,270.22,69034,1339,WA,Walmart,0
17059,127.21,4717,1669,TX,Amazon,0
17060,8.06,4854,1677,TX,Walmart,0
17061,25.39,14358,1650,FL,Walmart,0
17062,111.98,21857,1410,TX,Amazon,0
17063,225.1,81120,1293,NY,Target,0
17064,3.35,4960,1027,TX,Target,0
17065,167.37,36283,1409,FL,eBay,0
17066,82.51,26576,1358,NY,Costco,0
17067,78.99,18700,1672,NY,Amazon,0
17068,316.56,43540,1415,WA,Walmart,0
17069,137.69,51166,1181,FL,Target,0
17070,189.79,47417,1920,TX,Costco,0
17071,43.69,19412,1791,NY,Costco,0
17072,80.83,59291,1935,FL,Amazon,0
17073,95.56,4231,1666,WA,Amazon,0
17074,38.8,85068,1813,CA,Amazon,0
17075,84.45,7521,1725,CA,Target,0
17076,27,64569,1339,TX,eBay,0
17077,15.48,11349,1352,CA,eBay,0
17078,46.84,32768,1068,NY,eBay,0
17079,134.43,62985,1476,NY,Costco,0
17080,247.92,7611,1324,FL,Costco,0
17081,61.2,19012,1493,TX,Target,0
17082,102.95,49725,1294,FL,Amazon,0
17083,10.87,1548,1208,FL,Amazon,0
17084,234.82,13988,1156,TX,Walmart,0
17085,84.07,61186,1074,FL,Walmart,0
17086,151.57,14497,1853,CA,Walmart,0
17087,158.2,71581,1286,WA,Costco,0
17088,29.64,19876,1230,FL,eBay,0
17089,75.33,26819,1576,NY,Target,0
17090,323.09,7839,1270,NY,eBay,0
17091,9.39,38457,1082,CA,Amazon,0
17092,114.9,61976,1585,FL,Walmart,0
17093,327.71,10275,1264,FL,eBay,0
17094,35.75,38151,1268,TX,Amazon,0
17095,197.65,34173,1887,FL,Walmart,0
17096,271.29,79985,1300,FL,eBay,0
17097,137.47,43612,1089,NY,eBay,0
17098,26.31,15960,1901,TX,eBay,0
17099,40.65,4538,1359,FL,Walmart,0
17100,3.65,50338,1299,CA,Costco,0
17101,178.05,28709,1001,FL,Walmart,0
17102,189.45,2139,1412,TX,Target,0
17103,100.16,35446,1175,CA,Walmart,0
17104,43.47,36562,1124,CA,eBay,1
17105,7.99,19103,1779,CA,Amazon,0
17106,139.86,47204,1726,NY,Amazon,0
17107,129.65,24432,1881,NY,eBay,0
17108,243.73,37370,1578,CA,Costco,0
17109,131.13,75954,1177,NY,Costco,0
17110,176.43,77096,1778,CA,Walmart,0
17111,137.02,20341,1004,CA,Walmart,0
17112,99.61,79382,1812,WA,Amazon,0
17113,55.68,6069,1713,NY,eBay,0
17114,232.4,74215,1116,WA,eBay,0
17115,105.26,13293,1430,CA,Walmart,0
17116,50.81,27554,1389,CA,Target,0
17117,8.72,84162,1847,WA,Walmart,0
17118,34.35,37667,1478,TX,Walmart,0
17119,78.47,51632,1470,CA,Costco,0
17120,32.25,46106,1349,NY,Walmart,0
17121,25,69022,1743,FL,Walmart,0
17122,74.95,82081,1083,FL,Target,0
17123,18.61,69080,1600,FL,Amazon,0
17124,161.15,85697,1226,WA,Amazon,0
17125,66.24,34973,1452,CA,Walmart,0
17126,85.3,18376,1446,TX,eBay,0
17127,15.94,50184,1110,NY,Walmart,0
17128,39.24,85203,1322,FL,Costco,0
17129,52.78,60854,1942,FL,Target,0
17130,165.14,70455,1929,NY,Walmart,0
17131,147.04,55126,1523,FL,Amazon,0
17132,25.23,77934,1538,WA,Walmart,0
17133,95.76,22730,1964,CA,Target,0
17134,27.9,18167,1104,CA,Target,0
17135,444.37,54336,1085,TX,eBay,0
17136,303.91,63178,1963,WA,eBay,0
17137,82.84,17568,1502,TX,eBay,0
17138,120.03,72369,1505,FL,Walmart,0
17139,161.66,71360,1884,CA,Amazon,0
17140,127.65,59657,1155,TX,Costco,0
17141,120.34,571,1710,TX,Amazon,0
17142,318.34,37068,1495,WA,Target,0
17143,90.75,20122,1940,FL,Amazon,0
17144,101.14,583,1993,NY,Walmart,0
17145,189.23,61889,1385,WA,eBay,0
17146,110.83,57405,1648,WA,Amazon,0
17147,132.03,21963,1462,FL,Target,0
17148,26.68,81276,1542,NY,Target,1
17149,46.4,28364,1675,WA,Costco,0
17150,15.93,71227,1112,TX,Amazon,0
17151,70.47,75861,1872,TX,Walmart,0
17152,60.83,5126,1782,TX,Target,0
17153,586.49,3762,1864,TX,Costco,0
17154,94.47,2786,1445,NY,Target,0
17155,154.39,67078,1286,FL,Costco,0
17156,40.65,78349,1922,FL,Target,0
17157,178.11,16417,1769,NY,Walmart,0
17158,95.47,61305,1200,FL,Walmart,0
17159,119.4,16294,1810,TX,Target,0
17160,34.88,68335,1882,NY,eBay,0
17161,79.55,83775,1378,TX,Walmart,0
17162,100.52,72459,1512,FL,Walmart,0
17163,88.94,50209,1722,WA,Costco,0
17164,246.74,6938,1264,NY,Costco,0
17165,228.55,43921,1187,CA,Amazon,0
17166,353.99,4388,1897,CA,Amazon,0
17167,110.09,71558,1356,TX,Walmart,0
17168,357.25,68163,1240,FL,Walmart,0
17169,178.66,7247,1953,TX,Target,0
17170,31.59,69179,1192,CA,eBay,0
17171,55.76,22575,1109,NY,Target,0
17172,27.23,20146,1907,TX,Walmart,0
17173,0.42,22371,1950,FL,Costco,0
17174,20.83,51507,1985,CA,Amazon,0
17175,0.41,26875,1905,NY,eBay,1
17176,127.24,13792,1498,TX,Costco,0
17177,55.43,48723,1622,NY,Walmart,0
17178,37.48,83253,1064,WA,eBay,0
17179,143.43,85928,1064,CA,eBay,0
17180,178.67,84393,1316,TX,Amazon,0
17181,370.09,71679,1746,NY,eBay,0
17182,102.73,60901,1094,TX,Walmart,0
17183,61.9,18470,1458,FL,Amazon,0
17184,36.42,19734,1708,FL,Walmart,0
17185,25.14,13103,1802,TX,eBay,0
17186,23.94,47728,1394,CA,Walmart,0
17187,52.63,67488,1195,TX,Costco,0
17188,480.2,36478,1549,TX,eBay,0
17189,0.09,50845,1881,TX,Target,0
17190,21.97,30766,1038,TX,Target,0
17191,20.87,44515,1148,CA,Costco,0
17192,126.27,45240,1375,WA,Target,1
17193,43.46,31288,1675,WA,Target,0
17194,61.11,67310,1365,NY,Amazon,0
17195,16.09,37432,1731,CA,Walmart,0
17196,51.92,70595,1455,CA,eBay,0
17197,10.89,22497,1275,CA,Target,0
17198,76.15,28283,1554,FL,eBay,0
17199,10.31,41112,1509,CA,Costco,0
17200,156.31,41688,1237,FL,Target,0
17201,83.61,76007,1404,WA,Amazon,0
17202,128.72,75280,1162,WA,eBay,0
17203,54.22,69199,1319,FL,Costco,0
17204,48.04,60911,1618,TX,Amazon,0
17205,10.34,12463,1799,WA,Walmart,0
17206,74.2,81914,1803,TX,Costco,0
17207,72.26,38909,1616,NY,Amazon,0
17208,63.13,6160,1068,FL,eBay,0
17209,134.91,27682,1108,NY,Amazon,0
17210,178.68,21405,1179,FL,Costco,0
17211,138.95,39076,1131,NY,Walmart,0
17212,15.53,9326,1518,NY,Walmart,0
17213,97.3,37510,1993,CA,Costco,0
17214,8.37,85065,1851,WA,eBay,0
17215,118.62,24527,1454,FL,Walmart,0
17216,48.1,81622,1407,WA,Target,0
17217,14.21,41313,1660,CA,Target,0
17218,198.09,21777,1184,WA,Walmart,0
17219,95.19,62382,1456,FL,eBay,0
17220,43.81,42262,1914,CA,eBay,0
17221,3.12,86002,1979,TX,eBay,0
17222,77.07,36499,1504,CA,eBay,0
17223,256.69,15390,1667,FL,eBay,0
17224,90.73,45581,1927,NY,Amazon,0
17225,356.31,57853,1509,WA,Walmart,0
17226,14.67,17921,1289,NY,Costco,0
17227,84,40860,1244,TX,Target,0
17228,160.01,32945,1783,NY,Walmart,0
17229,74.56,18760,1037,WA,Target,0
17230,9.55,40506,1114,NY,Walmart,0
17231,87.44,55983,1497,CA,Walmart,0
17232,94.61,3243,1336,FL,Target,0
17233,130.46,3666,1458,NY,eBay,0
17234,143.22,82857,1118,FL,Target,0
17235,147.3,19411,1643,FL,Target,0
17236,108.9,83940,1055,FL,Target,0
17237,24.31,60126,1423,CA,eBay,0
17238,51.79,23586,1119,FL,Walmart,0
17239,149.67,80168,1049,NY,Costco,0
17240,306.67,67510,1364,FL,Costco,0
17241,8.22,58862,1372,CA,Walmart,0
17242,76.69,1258,1935,FL,Target,0
17243,37.47,19494,1361,NY,Walmart,0
17244,25.54,42202,1081,CA,Amazon,0
17245,70.48,13528,1881,TX,Walmart,0
17246,93.16,84673,1560,TX,Amazon,0
17247,0.98,80544,1047,NY,Costco,0
17248,151.51,77400,1645,WA,Costco,0
17249,171.41,68407,1237,FL,Costco,0
17250,336.71,60589,1991,WA,Target,0
17251,19.92,31432,1381,CA,Amazon,0
17252,90.28,15202,1388,FL,Amazon,0
17253,55.62,78637,1334,WA,Amazon,0
17254,40.77,16238,1684,NY,Walmart,0
17255,83.39,11179,1911,CA,Target,0
17256,152.5,30793,1879,FL,Costco,0
17257,2.33,8004,1656,TX,Walmart,0
17258,348.68,21116,1186,FL,Target,0
17259,166.01,86047,1119,CA,Costco,0
17260,139.09,31856,1695,TX,Amazon,0
17261,142.87,78351,1356,NY,Amazon,0
17262,49.28,2488,1362,FL,Amazon,0
17263,139.28,83432,1590,WA,eBay,0
17264,48.9,71152,1162,WA,Amazon,0
17265,228.97,32791,1007,NY,Costco,0
17266,19.51,31027,1610,CA,Walmart,0
17267,34.58,12591,1316,NY,Walmart,0
17268,80.15,4726,1867,CA,eBay,0
17269,38.45,4133,1026,TX,eBay,0
17270,55.21,55681,1973,CA,Costco,0
17271,67.81,66280,1886,TX,Target,0
17272,194.04,63044,1982,FL,eBay,0
17273,74.06,86097,1275,FL,eBay,0
17274,45.01,29813,1824,NY,Costco,0
17275,28.47,5940,1965,NY,Walmart,0
17276,52.54,23196,1471,FL,Costco,0
17277,72.51,6217,1790,WA,Amazon,0
17278,137.09,19433,1867,TX,Target,0
17279,12.9,10934,1715,FL,eBay,0
17280,25.05,54377,1897,WA,Target,0
17281,47.75,73404,1922,CA,Costco,0
17282,44.69,85809,1671,FL,Walmart,0
17283,49.72,26198,1476,WA,Target,0
17284,157.76,65373,1177,FL,eBay,0
17285,39.18,44357,1703,CA,Amazon,0
17286,69.7,47787,1551,CA,Target,0
17287,97.79,26363,1359,TX,Costco,0
17288,26.42,47459,1235,CA,Costco,0
17289,126.83,24019,1032,CA,Target,0
17290,79.21,54927,1540,TX,Costco,0
17291,59.2,85275,1544,FL,Target,0
17292,165.96,25589,1099,FL,Target,0
17293,27.9,63672,1656,TX,Walmart,0
17294,214.71,41113,1329,FL,Costco,0
17295,82.34,11093,1064,FL,Walmart,0
17296,93.95,71797,1121,WA,Costco,0
17297,207.99,85376,1554,TX,Walmart,0
17298,170.15,47940,1958,TX,Amazon,0
17299,92.02,23792,1884,NY,Costco,0
17300,139.91,86186,1720,WA,Walmart,0
17301,56.8,52201,1475,FL,Amazon,0
17302,79.27,21027,1741,NY,Amazon,0
17303,6.41,83845,1126,WA,Amazon,0
17304,9.42,72381,1867,FL,Walmart,0
17305,176.86,6810,1185,WA,Amazon,0
17306,6.15,15228,1748,CA,eBay,0
17307,18.56,35225,1090,FL,Costco,0
17308,158.88,72418,1554,WA,eBay,0
17309,0.11,26187,1932,WA,eBay,0
17310,33.18,4241,1045,NY,Costco,0
17311,87.72,19493,1024,WA,eBay,0
17312,90.5,10729,1865,CA,Amazon,0
17313,150.13,12549,1706,CA,Target,0
17314,70.51,38013,1348,WA,eBay,0
17315,71.21,24347,1610,FL,Costco,0
17316,129.21,37208,1767,NY,Walmart,0
17317,69.04,64772,1872,FL,Walmart,0
17318,93.77,40378,1434,WA,Amazon,0
17319,228.06,1998,1329,CA,eBay,0
17320,51.32,60270,1884,TX,Target,0
17321,48.63,50283,1293,NY,Walmart,0
17322,0.36,34760,1245,FL,Target,0
17323,95.04,25089,1165,CA,Amazon,0
17324,3.02,27737,1256,FL,Costco,0
17325,70.15,65750,1821,WA,Costco,0
17326,163.08,38514,1960,FL,Amazon,0
17327,79.83,62782,1351,NY,Target,0
17328,31.42,57947,1789,TX,Target,0
17329,154.26,56133,1188,TX,Target,0
17330,31.43,36537,1697,WA,Amazon,0
17331,132.06,50232,1693,NY,Walmart,0
17332,94.23,75153,1274,TX,Walmart,0
17333,18.63,10461,1738,CA,eBay,0
17334,235.53,82394,1965,FL,Costco,0
17335,22.39,9323,1033,WA,Costco,0
17336,456.47,74539,1718,CA,eBay,0
17337,0.73,47283,1555,WA,Target,0
17338,30.58,37040,1884,NY,Amazon,0
17339,22.3,8678,1489,WA,Costco,0
17340,1.41,14749,1498,TX,Target,0
17341,131.81,85028,1244,NY,Walmart,0
17342,118.23,82187,1253,WA,Target,0
17343,157.19,85793,1108,CA,eBay,0
17344,29.67,76699,1322,NY,Amazon,0
17345,58.76,84321,1113,NY,Costco,0
17346,107.62,27917,1947,WA,eBay,0
17347,57.94,60415,1484,WA,Walmart,0
17348,119.51,57328,1277,NY,Walmart,0
17349,100.5,17585,1748,FL,Amazon,0
17350,12.18,16660,1028,FL,Costco,0
17351,151.89,57650,1397,TX,Walmart,0
17352,127.54,55813,1221,NY,eBay,0
17353,106.66,56593,1317,FL,Walmart,0
17354,16.85,72936,1270,CA,Costco,0
17355,31.2,6968,1753,NY,Target,0
17356,49.95,67249,1988,FL,Walmart,0
17357,32.84,9240,1397,WA,Walmart,0
17358,25.85,42543,1882,CA,Walmart,0
17359,163.66,36119,1450,TX,Target,0
17360,101.68,30038,1917,FL,Costco,0
17361,83.35,13100,1608,WA,eBay,0
17362,25.61,42794,1342,CA,Costco,0
17363,250.2,48121,1380,CA,Amazon,0
17364,21.22,9143,1375,TX,eBay,0
17365,158.45,59376,1774,WA,Target,0
17366,340.14,83144,1339,FL,Amazon,0
17367,129.86,82016,1006,NY,Walmart,0
17368,494.19,69894,1272,CA,Walmart,0
17369,105.28,80745,1287,FL,Costco,0
17370,24.52,78737,1892,NY,Target,0
17371,22.79,68677,1846,FL,Target,0
17372,39.24,77006,1716,FL,Walmart,0
17373,0.72,16555,1183,CA,Walmart,0
17374,114.48,54005,1829,CA,Target,0
17375,31.29,30090,1569,FL,Target,0
17376,168.84,46335,1622,FL,Costco,0
17377,44.5,25476,1185,TX,Walmart,0
17378,65.38,64775,1642,NY,Target,0
17379,337.23,64004,1600,WA,Amazon,0
17380,27.73,62473,1479,WA,Amazon,0
17381,127.75,74469,1847,TX,Amazon,0
17382,140.7,40305,1629,FL,eBay,0
17383,24.97,75650,1256,FL,Amazon,0
17384,69.51,43657,1503,TX,Target,0
17385,43.11,31858,1109,WA,eBay,0
17386,147.8,41303,1578,CA,Walmart,0
17387,97.41,3481,1147,CA,Target,0
17388,64.62,62841,1731,FL,Amazon,0
17389,151.12,7931,1213,NY,Walmart,0
17390,26.81,54694,1995,WA,Amazon,0
17391,140.09,8635,1573,NY,Costco,0
17392,200.53,45252,1567,FL,eBay,0
17393,210.88,76643,1436,WA,Walmart,0
17394,153.1,59754,1960,CA,Amazon,0
17395,52.43,69017,1823,CA,Costco,0
17396,400.68,22077,1333,NY,eBay,0
17397,47.74,66953,1428,WA,Amazon,0
17398,101.78,73212,1846,FL,Target,0
17399,17.56,72547,1095,TX,Costco,0
17400,393.47,55861,1657,TX,Walmart,0
17401,121.73,17054,1047,TX,Amazon,0
17402,139.99,54565,1805,FL,Walmart,0
17403,6.8,55153,1277,TX,Target,0
17404,144.15,18668,1975,NY,Walmart,0
17405,149.04,78284,1202,CA,Costco,0
17406,111.4,41059,1198,TX,eBay,0
17407,34.52,51939,1507,CA,Amazon,0
17408,67.27,31898,1328,NY,eBay,0
17409,11.7,48561,1896,WA,Amazon,0
17410,63.79,23836,1937,WA,Walmart,0
17411,27.95,60420,1892,FL,Walmart,0
17412,42.94,8911,1123,CA,Costco,0
17413,17.75,26035,1199,FL,Walmart,0
17414,26.14,24993,1074,TX,Target,0
17415,7.97,49696,1964,FL,Costco,0
17416,252.45,72496,1156,NY,Amazon,0
17417,75.59,73080,1133,FL,Walmart,0
17418,50.54,71838,1311,TX,Amazon,0
17419,76.58,22289,1119,TX,Walmart,0
17420,98.96,31346,1011,NY,Costco,0
17421,254.95,58116,1746,CA,Target,0
17422,19.69,25644,1806,WA,Amazon,0
17423,35.03,28279,1966,NY,eBay,0
17424,372.1,48638,1619,WA,Walmart,0
17425,46.39,34341,1907,NY,Costco,0
17426,2.28,23903,1544,NY,Amazon,0
17427,15.98,66076,1119,FL,Costco,0
17428,2.67,34979,1767,FL,Amazon,0
17429,459.75,65109,1082,FL,Target,0
17430,32.69,61943,1692,NY,Walmart,0
17431,257.1,21927,1227,FL,Amazon,0
17432,549.34,69356,1786,NY,eBay,0
17433,91.59,84151,1185,FL,Walmart,0
17434,3.38,25401,1852,WA,Walmart,0
17435,8.51,51870,1210,CA,Costco,0
17436,65.7,31701,1760,FL,Walmart,0
17437,52.12,73226,1895,TX,Amazon,0
17438,93.19,4226,1042,CA,Target,0
17439,57.78,66349,1508,TX,Amazon,0
17440,271.93,27003,1072,CA,Walmart,0
17441,76.52,83003,1940,FL,eBay,0
17442,118.33,58527,1853,WA,eBay,0
17443,226.8,54718,1018,FL,Amazon,0
17444,15.88,68160,1164,NY,Amazon,0
17445,26.1,5505,1266,TX,Amazon,0
17446,11.35,13381,1439,CA,Amazon,0
17447,15.04,7549,1127,WA,Costco,0
17448,71.86,51149,1920,TX,Amazon,0
17449,38.74,10203,1866,WA,Costco,0
17450,55.02,58592,1452,TX,Walmart,0
17451,404.5,56827,1300,FL,Amazon,0
17452,17.04,11928,1317,NY,Amazon,0
17453,77.83,13457,1862,TX,eBay,0
17454,10.41,37111,1653,WA,Walmart,0
17455,38.35,24587,1972,FL,Walmart,0
17456,74.98,59354,1033,CA,Amazon,0
17457,293.05,25312,1097,CA,Walmart,0
17458,49.63,66045,1209,FL,Target,0
17459,6.71,6094,1315,CA,eBay,0
17460,49.13,77994,1319,WA,Walmart,0
17461,15.75,38513,1709,NY,Target,0
17462,26.14,70446,1434,FL,Amazon,0
17463,96.26,6572,1255,NY,eBay,0
17464,6.98,37068,1553,NY,eBay,0
17465,62.5,9081,1404,FL,eBay,0
17466,94.02,84872,1615,TX,Target,0
17467,54.79,27913,1900,WA,Costco,0
17468,1.93,40378,1833,FL,eBay,0
17469,423.49,51896,1453,WA,Target,0
17470,45.75,62189,1881,NY,Costco,0
17471,150.77,26084,1188,NY,Target,0
17472,39.4,60681,1903,TX,Target,0
17473,64.44,68569,1833,NY,Target,0
17474,49.18,22418,1854,FL,eBay,0
17475,41.94,42727,1573,WA,Amazon,0
17476,2.21,74860,1915,TX,eBay,0
17477,44.63,32232,1387,FL,eBay,0
17478,220.26,66737,1142,WA,eBay,0
17479,117.25,82168,1221,WA,eBay,0
17480,15.71,8003,1439,CA,Costco,0
17481,89.44,26471,1531,CA,Costco,0
17482,222.78,62468,1279,FL,Target,0
17483,120.41,54428,1776,TX,Walmart,0
17484,16.1,24805,1247,WA,Walmart,0
17485,202.37,68211,1115,WA,Amazon,0
17486,35.89,75012,1404,FL,Target,0
17487,60.53,19259,1997,TX,Amazon,0
17488,74.68,74048,1254,NY,Costco,0
17489,190.05,40062,1296,TX,eBay,0
17490,268.25,49179,1524,NY,Amazon,0
17491,265.43,43858,1900,WA,Amazon,0
17492,0.8,66045,1959,CA,Costco,0
17493,254.96,80099,1557,CA,Target,0
17494,5.59,17024,1333,FL,eBay,0
17495,30.89,61980,1753,TX,eBay,0
17496,72.36,85170,1070,TX,Target,0
17497,65.38,69283,1965,NY,Costco,0
17498,92.81,51871,1058,FL,Costco,1
17499,65.29,20287,1715,TX,Amazon,0
17500,272.38,25887,1050,FL,Walmart,0
17501,27.52,17802,1015,NY,Walmart,0
17502,32.02,73135,1503,WA,Costco,0
17503,253.5,9650,1050,FL,Target,1
17504,7.98,19843,1735,CA,Target,0
17505,94.05,54056,1127,WA,Walmart,0
17506,114.49,30232,1169,TX,Target,0
17507,70.43,40080,1778,NY,Target,0
17508,118.49,43527,1579,NY,eBay,0
17509,18.97,42297,1632,CA,Target,0
17510,191.48,28268,1988,FL,eBay,0
17511,15.09,29185,1179,CA,eBay,0
17512,51.22,346,1737,FL,Walmart,0
17513,7.82,49268,1968,CA,eBay,0
17514,78.79,43418,1905,CA,Costco,0
17515,110.79,9612,1327,NY,Amazon,0
17516,283.4,42814,1702,FL,eBay,0
17517,134.45,85002,1931,CA,Costco,0
17518,77.89,1631,1991,TX,Costco,0
17519,269.74,67535,1300,NY,Target,0
17520,65.09,57211,1250,NY,Costco,0
17521,82.37,15452,1517,NY,Target,0
17522,90.66,78105,1261,NY,Costco,0
17523,52.76,40900,1090,CA,Walmart,0
17524,182.31,22482,1193,CA,Walmart,0
17525,20.48,35472,1328,NY,Walmart,0
17526,80.93,41170,1063,CA,Walmart,0
17527,128.1,67313,1293,CA,Walmart,0
17528,234.32,80379,1964,FL,Costco,0
17529,215.35,35915,1225,TX,eBay,0
17530,71.08,8057,1444,FL,eBay,0
17531,103.05,18883,1333,WA,eBay,0
17532,50.13,49838,1969,FL,Walmart,0
17533,63.14,60014,1062,TX,Walmart,0
17534,236.73,21450,1878,TX,Costco,0
17535,266.94,25505,1496,FL,eBay,0
17536,225.77,61457,1582,FL,Target,0
17537,14.89,25890,1531,WA,Walmart,0
17538,189.77,51985,1458,NY,Amazon,0
17539,296.35,35013,1332,TX,Amazon,0
17540,44.82,33953,1244,NY,Amazon,1
17541,73.12,2464,1063,WA,Costco,0
17542,151,74111,1976,CA,Target,0
17543,82.57,46825,1804,CA,Walmart,0
17544,503.34,29566,1875,NY,Costco,0
17545,60.83,1521,1931,FL,eBay,0
17546,125.16,17363,1736,TX,eBay,0
17547,157.31,80938,1265,NY,Walmart,0
17548,68.14,86097,1161,FL,Walmart,0
17549,194.48,69146,1044,WA,Amazon,0
17550,79,71236,1830,FL,Target,0
17551,53.04,11462,1780,WA,Amazon,0
17552,11.41,73109,1024,NY,Target,0
17553,49.99,51105,1894,CA,Costco,0
17554,132.4,54698,1299,TX,Costco,0
17555,254.19,82803,1224,NY,Target,0
17556,28.99,27103,1073,CA,Costco,0
17557,43.89,16507,1115,WA,Target,0
17558,16.72,63101,1151,TX,Costco,0
17559,117.35,48326,1580,FL,eBay,0
17560,322.36,10347,1713,NY,Walmart,0
17561,102.43,6099,1998,FL,Costco,0
17562,95.99,75104,1814,TX,Costco,0
17563,80.63,4406,1090,NY,eBay,0
17564,9.26,28037,1561,NY,Amazon,0
17565,130.75,57178,1883,FL,eBay,0
17566,92.14,4876,1931,FL,Costco,0
17567,108.32,30871,1288,CA,eBay,0
17568,229.08,83913,1091,FL,eBay,0
17569,153.23,44895,1871,WA,eBay,0
17570,151.83,43760,1746,CA,Target,0
17571,261.98,46306,1386,FL,eBay,0
17572,459.87,75179,1414,NY,eBay,0
17573,87.06,16587,1827,FL,Costco,0
17574,11.53,76554,1540,TX,Target,0
17575,61.46,4213,1171,CA,Amazon,0
17576,154.93,10044,1684,NY,Target,0
17577,2.81,44425,1371,FL,Target,0
17578,5.86,21376,1497,TX,Target,0
17579,6.95,22590,1235,CA,Costco,0
17580,131.32,43403,1041,CA,Walmart,0
17581,69.55,26628,1148,CA,Costco,0
17582,46.03,2192,1799,NY,Costco,1
17583,11.16,21433,1923,FL,Amazon,0
17584,131.77,84629,1724,NY,Amazon,0
17585,38.72,30617,1686,WA,Amazon,0
17586,30.83,31682,1610,FL,Walmart,0
17587,105.65,10250,1477,WA,Target,0
17588,81.87,32836,1119,FL,Walmart,0
17589,45.01,67173,1814,CA,Target,0
17590,102.58,6251,1528,NY,Walmart,0
